id_i,id_j,distance,race_i,race_j,pair_type,profile_id
7007,3658,,1,1,same_race,26-35_3-5_felony
2402,4286,,1,0,cross_race,26-35_3-5_felony
3191,6730,,1,1,same_race,26-35_3-5_felony
65,3741,,1,1,same_race,26-35_3-5_felony
3658,2663,,1,0,cross_race,26-35_3-5_felony
2954,7007,,1,1,same_race,26-35_3-5_felony
29,5515,,1,0,cross_race,26-35_3-5_felony
4842,4546,,1,1,same_race,26-35_3-5_felony
5672,1906,,1,1,same_race,26-35_3-5_felony
3241,6730,,1,1,same_race,26-35_3-5_felony
29,4778,,1,1,same_race,26-35_3-5_felony
3185,2578,,1,1,same_race,26-35_3-5_felony
3191,4286,,1,0,cross_race,26-35_3-5_felony
3191,7007,,1,1,same_race,26-35_3-5_felony
432,1790,,1,0,cross_race,26-35_3-5_felony
3926,2578,,0,1,cross_race,26-35_3-5_felony
3771,5705,,1,0,cross_race,26-35_3-5_felony
4778,4283,,1,1,same_race,26-35_3-5_felony
5705,6730,,0,1,cross_race,26-35_3-5_felony
7007,5515,,1,0,cross_race,26-35_3-5_felony
3111,3010,,0,1,cross_race,26-35_3-5_felony
5705,6510,,0,1,cross_race,26-35_3-5_felony
4778,1790,,1,0,cross_race,26-35_3-5_felony
3010,6723,,1,0,cross_race,26-35_3-5_felony
7007,3010,,1,1,same_race,26-35_3-5_felony
3191,2402,,1,1,same_race,26-35_3-5_felony
2402,2709,,1,1,same_race,26-35_3-5_felony
2179,3697,,1,1,same_race,26-35_3-5_felony
4778,432,,1,1,same_race,26-35_3-5_felony
2709,2578,,1,1,same_race,26-35_3-5_felony
432,3697,,1,1,same_race,26-35_3-5_felony
1699,766,,0,1,cross_race,26-35_3-5_felony
2954,2578,,1,1,same_race,26-35_3-5_felony
1699,6922,,0,0,same_race,26-35_3-5_felony
3573,2578,,0,1,cross_race,26-35_3-5_felony
4842,5036,,1,1,same_race,26-35_3-5_felony
3241,312,,1,1,same_race,26-35_3-5_felony
2392,1906,,1,1,same_race,26-35_3-5_felony
4727,6074,,1,1,same_race,26-35_3-5_felony
29,2392,,1,1,same_race,26-35_3-5_felony
2709,4897,,1,1,same_race,26-35_3-5_felony
5672,4283,,1,1,same_race,26-35_3-5_felony
3741,5515,,1,0,cross_race,26-35_3-5_felony
4778,4663,,1,1,same_race,26-35_3-5_felony
2179,432,,1,1,same_race,26-35_3-5_felony
1254,1906,,1,1,same_race,26-35_3-5_felony
3771,543,,1,1,same_race,26-35_3-5_felony
5744,543,,0,1,cross_race,26-35_3-5_felony
3010,6922,,1,0,cross_race,26-35_3-5_felony
4286,6723,,0,0,same_race,26-35_3-5_felony
65,5036,,1,1,same_race,26-35_3-5_felony
5744,766,,0,1,cross_race,26-35_3-5_felony
2954,2392,,1,1,same_race,26-35_3-5_felony
543,3573,,1,0,cross_race,26-35_3-5_felony
3658,6922,,1,0,cross_race,26-35_3-5_felony
3573,6723,,0,0,same_race,26-35_3-5_felony
4842,3010,,1,1,same_race,26-35_3-5_felony
1790,2578,,0,1,cross_race,26-35_3-5_felony
4778,4727,,1,1,same_race,26-35_3-5_felony
1699,5036,,0,1,cross_race,26-35_3-5_felony
6510,1790,,1,0,cross_race,26-35_3-5_felony
3111,4663,,0,1,cross_race,26-35_3-5_felony
7007,4117,,1,0,cross_race,26-35_3-5_felony
6730,5515,,1,0,cross_race,26-35_3-5_felony
2392,6723,,1,0,cross_race,26-35_3-5_felony
2663,4286,,0,0,same_race,26-35_3-5_felony
1254,4117,,1,0,cross_race,26-35_3-5_felony
3771,4727,,1,1,same_race,26-35_3-5_felony
432,4663,,1,1,same_race,26-35_3-5_felony
6510,6730,,1,1,same_race,26-35_3-5_felony
6510,5515,,1,0,cross_race,26-35_3-5_felony
4778,3926,,1,0,cross_race,26-35_3-5_felony
3926,1790,,0,0,same_race,26-35_3-5_felony
65,4546,,1,1,same_race,26-35_3-5_felony
6730,3185,,1,1,same_race,26-35_3-5_felony
1699,4546,,0,1,cross_race,26-35_3-5_felony
3926,312,,0,1,cross_race,26-35_3-5_felony
2709,4117,,1,0,cross_race,26-35_3-5_felony
29,3241,,1,1,same_race,26-35_3-5_felony
1254,4286,,1,0,cross_race,26-35_3-5_felony
2402,5672,,1,1,same_race,26-35_3-5_felony
4834,5515,,0,0,same_race,26-35_3-5_felony
4897,3185,,1,1,same_race,26-35_3-5_felony
3191,543,,1,1,same_race,26-35_3-5_felony
6050,543,,0,1,cross_race,26-35_3-5_felony
3191,4546,,1,1,same_race,26-35_3-5_felony
65,3185,,1,1,same_race,26-35_3-5_felony
3921,3741,,1,1,same_race,26-35_3-5_felony
6922,2578,,0,1,cross_race,26-35_3-5_felony
7007,3741,,1,1,same_race,26-35_3-5_felony
3573,1254,,0,1,cross_race,26-35_3-5_felony
3697,6050,,1,0,cross_race,26-35_3-5_felony
3191,2954,,1,1,same_race,26-35_3-5_felony
4546,2392,,1,1,same_race,26-35_3-5_felony
3111,5036,,0,1,cross_race,26-35_3-5_felony
2402,3921,,1,1,same_race,26-35_3-5_felony
32,3010,,1,1,same_race,26-35_3-5_felony
4778,2954,,1,1,same_race,26-35_3-5_felony
2402,543,,1,1,same_race,26-35_3-5_felony
3241,6510,,1,1,same_race,26-35_3-5_felony
6730,4727,,1,1,same_race,26-35_3-5_felony
7007,2663,,1,0,cross_race,26-35_3-5_felony
1699,6510,,0,1,cross_race,26-35_3-5_felony
2954,4727,,1,1,same_race,26-35_3-5_felony
766,2392,,1,1,same_race,26-35_3-5_felony
2578,5515,,1,0,cross_race,26-35_3-5_felony
2954,6050,,1,0,cross_race,26-35_3-5_felony
3921,6723,,1,0,cross_race,26-35_3-5_felony
5705,3010,,0,1,cross_race,26-35_3-5_felony
3926,543,,0,1,cross_race,26-35_3-5_felony
4117,5036,,0,1,cross_race,26-35_3-5_felony
2578,4283,,1,1,same_race,26-35_3-5_felony
2709,3741,,1,1,same_race,26-35_3-5_felony
2179,3185,,1,1,same_race,26-35_3-5_felony
6922,5036,,0,1,cross_race,26-35_3-5_felony
3658,4546,,1,1,same_race,26-35_3-5_felony
3771,4834,,1,0,cross_race,26-35_3-5_felony
4778,2179,,1,1,same_race,26-35_3-5_felony
5705,2663,,0,0,same_race,26-35_3-5_felony
6730,1790,,1,0,cross_race,26-35_3-5_felony
4546,4663,,1,1,same_race,26-35_3-5_felony
6050,2663,,0,0,same_race,26-35_3-5_felony
29,5672,,1,1,same_race,26-35_3-5_felony
6074,1906,,1,1,same_race,26-35_3-5_felony
1699,2663,,0,0,same_race,26-35_3-5_felony
5672,5515,,1,0,cross_race,26-35_3-5_felony
4834,2578,,0,1,cross_race,26-35_3-5_felony
2179,3010,,1,1,same_race,26-35_3-5_felony
5672,4546,,1,1,same_race,26-35_3-5_felony
3921,3010,,1,1,same_race,26-35_3-5_felony
432,5515,,1,0,cross_race,26-35_3-5_felony
3573,3010,,0,1,cross_race,26-35_3-5_felony
543,4897,,1,1,same_race,26-35_3-5_felony
3111,3741,,0,1,cross_race,26-35_3-5_felony
4778,4834,,1,0,cross_race,26-35_3-5_felony
4778,2709,,1,1,same_race,26-35_3-5_felony
3573,2392,,0,1,cross_race,26-35_3-5_felony
2179,2578,,1,1,same_race,26-35_3-5_felony
7007,4286,,1,0,cross_race,26-35_3-5_felony
3697,6922,,1,0,cross_race,26-35_3-5_felony
5744,7007,,0,1,cross_race,26-35_3-5_felony
3191,4897,,1,1,same_race,26-35_3-5_felony
4842,1906,,1,1,same_race,26-35_3-5_felony
3697,4727,,1,1,same_race,26-35_3-5_felony
432,3741,,1,1,same_race,26-35_3-5_felony
32,3111,,1,0,cross_race,26-35_3-5_felony
29,6074,,1,1,same_race,26-35_3-5_felony
3741,6922,,1,0,cross_race,26-35_3-5_felony
2402,2179,,1,1,same_race,26-35_3-5_felony
2402,4842,,1,1,same_race,26-35_3-5_felony
32,2179,,1,1,same_race,26-35_3-5_felony
3926,5515,,0,0,same_race,26-35_3-5_felony
4834,3926,,0,0,same_race,26-35_3-5_felony
432,3921,,1,1,same_race,26-35_3-5_felony
5705,5672,,0,1,cross_race,26-35_3-5_felony
32,543,,1,1,same_race,26-35_3-5_felony
432,4546,,1,1,same_race,26-35_3-5_felony
766,3010,,1,1,same_race,26-35_3-5_felony
4286,4117,,0,0,same_race,26-35_3-5_felony
1790,4663,,0,1,cross_race,26-35_3-5_felony
3697,1254,,1,1,same_race,26-35_3-5_felony
3573,4117,,0,0,same_race,26-35_3-5_felony
432,6730,,1,1,same_race,26-35_3-5_felony
5705,5515,,0,0,same_race,26-35_3-5_felony
3771,5515,,1,0,cross_race,26-35_3-5_felony
2402,3111,,1,0,cross_race,26-35_3-5_felony
4778,3010,,1,1,same_race,26-35_3-5_felony
1254,6922,,1,0,cross_race,26-35_3-5_felony
6730,2663,,1,0,cross_race,26-35_3-5_felony
65,2578,,1,1,same_race,26-35_3-5_felony
6922,4283,,0,1,cross_race,26-35_3-5_felony
32,1906,,1,1,same_race,26-35_3-5_felony
2954,1790,,1,0,cross_race,26-35_3-5_felony
3771,3926,,1,0,cross_race,26-35_3-5_felony
3926,4663,,0,1,cross_race,26-35_3-5_felony
3771,6922,,1,0,cross_race,26-35_3-5_felony
32,4546,,1,1,same_race,26-35_3-5_felony
5705,5036,,0,1,cross_race,26-35_3-5_felony
2402,4897,,1,1,same_race,26-35_3-5_felony
65,6730,,1,1,same_race,26-35_3-5_felony
3741,4117,,1,0,cross_race,26-35_3-5_felony
2402,6074,,1,1,same_race,26-35_3-5_felony
4727,5515,,1,0,cross_race,26-35_3-5_felony
4778,766,,1,1,same_race,26-35_3-5_felony
3573,4663,,0,1,cross_race,26-35_3-5_felony
4546,2709,,1,1,same_race,26-35_3-5_felony
1699,3697,,0,1,cross_race,26-35_3-5_felony
6730,3921,,1,1,same_race,26-35_3-5_felony
3771,6730,,1,1,same_race,26-35_3-5_felony
2954,432,,1,1,same_race,26-35_3-5_felony
5705,766,,0,1,cross_race,26-35_3-5_felony
29,65,,1,1,same_race,26-35_3-5_felony
3926,1906,,0,1,cross_race,26-35_3-5_felony
6922,4663,,0,1,cross_race,26-35_3-5_felony
3241,4283,,1,1,same_race,26-35_3-5_felony
5672,3573,,1,0,cross_race,26-35_3-5_felony
2709,766,,1,1,same_race,26-35_3-5_felony
3111,6922,,0,0,same_race,26-35_3-5_felony
3697,3573,,1,0,cross_race,26-35_3-5_felony
6510,3111,,1,0,cross_race,26-35_3-5_felony
2392,4283,,1,1,same_race,26-35_3-5_felony
3573,5515,,0,0,same_race,26-35_3-5_felony
6730,2709,,1,1,same_race,26-35_3-5_felony
7007,432,,1,1,same_race,26-35_3-5_felony
3111,312,,0,1,cross_race,26-35_3-5_felony
3573,4727,,0,1,cross_race,26-35_3-5_felony
1790,5036,,0,1,cross_race,26-35_3-5_felony
2954,3010,,1,1,same_race,26-35_3-5_felony
65,4286,,1,0,cross_race,26-35_3-5_felony
4546,5036,,1,1,same_race,26-35_3-5_felony
312,4663,,1,1,same_race,26-35_3-5_felony
29,4117,,1,0,cross_race,26-35_3-5_felony
6510,5672,,1,1,same_race,26-35_3-5_felony
2392,312,,1,1,same_race,26-35_3-5_felony
7007,6050,,1,0,cross_race,26-35_3-5_felony
3697,2578,,1,1,same_race,26-35_3-5_felony
2392,2578,,1,1,same_race,26-35_3-5_felony
3658,4727,,1,1,same_race,26-35_3-5_felony
5705,543,,0,1,cross_race,26-35_3-5_felony
6050,4897,,0,1,cross_race,26-35_3-5_felony
543,4663,,1,1,same_race,26-35_3-5_felony
432,2392,,1,1,same_race,26-35_3-5_felony
1699,1906,,0,1,cross_race,26-35_3-5_felony
3921,5515,,1,0,cross_race,26-35_3-5_felony
5705,4897,,0,1,cross_race,26-35_3-5_felony
4842,3111,,1,0,cross_race,26-35_3-5_felony
6050,6723,,0,0,same_race,26-35_3-5_felony
1699,2179,,0,1,cross_race,26-35_3-5_felony
29,4727,,1,1,same_race,26-35_3-5_felony
3921,6922,,1,0,cross_race,26-35_3-5_felony
29,3697,,1,1,same_race,26-35_3-5_felony
312,5515,,1,0,cross_race,26-35_3-5_felony
4546,766,,1,1,same_race,26-35_3-5_felony
29,543,,1,1,same_race,26-35_3-5_felony
5672,4286,,1,0,cross_race,26-35_3-5_felony
1699,312,,0,1,cross_race,26-35_3-5_felony
4286,5515,,0,0,same_race,26-35_3-5_felony
5672,2663,,1,0,cross_race,26-35_3-5_felony
4842,2709,,1,1,same_race,26-35_3-5_felony
543,3010,,1,1,same_race,26-35_3-5_felony
4663,4283,,1,1,same_race,26-35_3-5_felony
6510,2179,,1,1,same_race,26-35_3-5_felony
5744,3771,,0,1,cross_race,26-35_3-5_felony
3191,3658,,1,1,same_race,26-35_3-5_felony
32,5672,,1,1,same_race,26-35_3-5_felony
2392,5515,,1,0,cross_race,26-35_3-5_felony
65,5705,,1,0,cross_race,26-35_3-5_felony
65,4897,,1,1,same_race,26-35_3-5_felony
2402,766,,1,1,same_race,26-35_3-5_felony
32,2402,,1,1,same_race,26-35_3-5_felony
766,1254,,1,1,same_race,26-35_3-5_felony
3573,1906,,0,1,cross_race,26-35_3-5_felony
432,6050,,1,0,cross_race,26-35_3-5_felony
312,4286,,1,0,cross_race,26-35_3-5_felony
5705,3658,,0,1,cross_race,26-35_3-5_felony
5672,312,,1,1,same_race,26-35_3-5_felony
4842,2663,,1,0,cross_race,26-35_3-5_felony
5672,3010,,1,1,same_race,26-35_3-5_felony
4286,2578,,0,1,cross_race,26-35_3-5_felony
32,3741,,1,1,same_race,26-35_3-5_felony
3191,4727,,1,1,same_race,26-35_3-5_felony
4517,6159,,1,0,cross_race,26-35_1-2_felony
4315,149,,0,1,cross_race,26-35_1-2_felony
3268,3366,,0,1,cross_race,26-35_1-2_felony
459,884,,0,1,cross_race,26-35_1-2_felony
2027,1441,,1,1,same_race,26-35_1-2_felony
1778,5676,,1,1,same_race,26-35_1-2_felony
2002,801,,0,0,same_race,26-35_1-2_felony
459,2067,,0,1,cross_race,26-35_1-2_felony
205,5364,,1,1,same_race,26-35_1-2_felony
238,3570,,0,0,same_race,26-35_1-2_felony
2855,801,,1,0,cross_race,26-35_1-2_felony
2067,1425,,1,1,same_race,26-35_1-2_felony
3436,3881,,1,0,cross_race,26-35_1-2_felony
5425,3327,,1,0,cross_race,26-35_1-2_felony
4320,1681,,1,0,cross_race,26-35_1-2_felony
1681,4315,,0,0,same_race,26-35_1-2_felony
4517,2248,,1,0,cross_race,26-35_1-2_felony
149,2248,,1,0,cross_race,26-35_1-2_felony
4113,1425,,0,1,cross_race,26-35_1-2_felony
387,2248,,1,0,cross_race,26-35_1-2_felony
238,4691,,0,1,cross_race,26-35_1-2_felony
387,7109,,1,1,same_race,26-35_1-2_felony
6935,1425,,1,1,same_race,26-35_1-2_felony
4320,3268,,1,0,cross_race,26-35_1-2_felony
6618,6177,,1,1,same_race,26-35_1-2_felony
2067,4405,,1,0,cross_race,26-35_1-2_felony
4315,238,,0,0,same_race,26-35_1-2_felony
7017,2460,,1,0,cross_race,26-35_1-2_felony
2002,3268,,0,0,same_race,26-35_1-2_felony
2855,6075,,1,1,same_race,26-35_1-2_felony
6075,3366,,1,1,same_race,26-35_1-2_felony
205,7109,,1,1,same_race,26-35_1-2_felony
1778,50,,1,0,cross_race,26-35_1-2_felony
3317,4405,,1,0,cross_race,26-35_1-2_felony
2067,3192,,1,1,same_race,26-35_1-2_felony
6618,4691,,1,1,same_race,26-35_1-2_felony
1778,6177,,1,1,same_race,26-35_1-2_felony
4272,6618,,1,1,same_race,26-35_1-2_felony
3279,6935,,0,1,cross_race,26-35_1-2_felony
3279,5364,,0,1,cross_race,26-35_1-2_felony
4320,3952,,1,1,same_race,26-35_1-2_felony
4272,238,,1,0,cross_race,26-35_1-2_felony
4315,4424,,0,0,same_race,26-35_1-2_felony
149,3327,,1,0,cross_race,26-35_1-2_felony
3150,4424,,1,0,cross_race,26-35_1-2_felony
3279,6618,,0,1,cross_race,26-35_1-2_felony
7017,2841,,1,1,same_race,26-35_1-2_felony
5676,2460,,1,0,cross_race,26-35_1-2_felony
459,4405,,0,0,same_race,26-35_1-2_felony
1778,3266,,1,0,cross_race,26-35_1-2_felony
3266,2841,,0,1,cross_race,26-35_1-2_felony
2067,6177,,1,1,same_race,26-35_1-2_felony
3192,205,,1,1,same_race,26-35_1-2_felony
3317,3266,,1,0,cross_race,26-35_1-2_felony
2460,884,,0,1,cross_race,26-35_1-2_felony
5425,3192,,1,1,same_race,26-35_1-2_felony
459,2855,,0,1,cross_race,26-35_1-2_felony
1368,884,,1,1,same_race,26-35_1-2_felony
4405,2248,,0,0,same_race,26-35_1-2_felony
4272,4532,,1,0,cross_race,26-35_1-2_felony
5449,50,,1,0,cross_race,26-35_1-2_felony
3150,3192,,1,1,same_race,26-35_1-2_felony
1441,2248,,1,0,cross_race,26-35_1-2_felony
3570,1425,,0,1,cross_race,26-35_1-2_felony
7017,1624,,1,1,same_race,26-35_1-2_felony
238,5364,,0,1,cross_race,26-35_1-2_felony
4272,1425,,1,1,same_race,26-35_1-2_felony
4272,1441,,1,1,same_race,26-35_1-2_felony
3150,5676,,1,1,same_race,26-35_1-2_felony
5425,4424,,1,0,cross_race,26-35_1-2_felony
238,5980,,0,1,cross_race,26-35_1-2_felony
7017,1681,,1,0,cross_race,26-35_1-2_felony
1681,6935,,0,1,cross_race,26-35_1-2_felony
3436,4424,,1,0,cross_race,26-35_1-2_felony
5449,6159,,1,0,cross_race,26-35_1-2_felony
459,3784,,0,0,same_race,26-35_1-2_felony
4517,2841,,1,1,same_race,26-35_1-2_felony
2855,1425,,1,1,same_race,26-35_1-2_felony
2855,7109,,1,1,same_race,26-35_1-2_felony
205,6935,,1,1,same_race,26-35_1-2_felony
2855,884,,1,1,same_race,26-35_1-2_felony
5980,2841,,1,1,same_race,26-35_1-2_felony
3436,205,,1,1,same_race,26-35_1-2_felony
4315,3327,,0,0,same_race,26-35_1-2_felony
4424,6618,,0,1,cross_race,26-35_1-2_felony
5364,4691,,1,1,same_race,26-35_1-2_felony
5425,3366,,1,1,same_race,26-35_1-2_felony
3569,205,,0,1,cross_race,26-35_1-2_felony
1778,7109,,1,1,same_race,26-35_1-2_felony
2027,4532,,1,0,cross_race,26-35_1-2_felony
6618,5449,,1,1,same_race,26-35_1-2_felony
459,7109,,0,1,cross_race,26-35_1-2_felony
4532,884,,0,1,cross_race,26-35_1-2_felony
6618,6935,,1,1,same_race,26-35_1-2_felony
5980,4691,,1,1,same_race,26-35_1-2_felony
1441,5364,,1,1,same_race,26-35_1-2_felony
238,801,,0,0,same_race,26-35_1-2_felony
205,3366,,1,1,same_race,26-35_1-2_felony
1778,4315,,1,0,cross_race,26-35_1-2_felony
5425,2855,,1,1,same_race,26-35_1-2_felony
3569,884,,0,1,cross_race,26-35_1-2_felony
6618,3268,,1,0,cross_race,26-35_1-2_felony
459,3881,,0,0,same_race,26-35_1-2_felony
3150,1441,,1,1,same_race,26-35_1-2_felony
1368,6075,,1,1,same_race,26-35_1-2_felony
387,3192,,1,1,same_race,26-35_1-2_felony
6935,801,,1,0,cross_race,26-35_1-2_felony
5676,2855,,1,1,same_race,26-35_1-2_felony
3881,6177,,0,1,cross_race,26-35_1-2_felony
1778,4272,,1,1,same_race,26-35_1-2_felony
5980,6935,,1,1,same_race,26-35_1-2_felony
1681,2067,,0,1,cross_race,26-35_1-2_felony
3881,3268,,0,0,same_race,26-35_1-2_felony
1624,801,,1,0,cross_race,26-35_1-2_felony
2027,50,,1,0,cross_race,26-35_1-2_felony
3569,5980,,0,1,cross_race,26-35_1-2_felony
1624,50,,1,0,cross_race,26-35_1-2_felony
149,4721,,1,1,same_race,26-35_1-2_felony
3266,3881,,0,0,same_race,26-35_1-2_felony
3784,2248,,0,0,same_race,26-35_1-2_felony
5676,4424,,1,0,cross_race,26-35_1-2_felony
3192,1425,,1,1,same_race,26-35_1-2_felony
1778,1425,,1,1,same_race,26-35_1-2_felony
5425,4113,,1,0,cross_race,26-35_1-2_felony
3784,4691,,0,1,cross_race,26-35_1-2_felony
4272,4315,,1,0,cross_race,26-35_1-2_felony
3150,3784,,1,0,cross_race,26-35_1-2_felony
5364,2460,,1,0,cross_race,26-35_1-2_felony
2067,7109,,1,1,same_race,26-35_1-2_felony
1624,3570,,1,0,cross_race,26-35_1-2_felony
387,4691,,1,1,same_race,26-35_1-2_felony
4315,205,,0,1,cross_race,26-35_1-2_felony
3569,4424,,0,0,same_race,26-35_1-2_felony
7109,884,,1,1,same_race,26-35_1-2_felony
387,6618,,1,1,same_race,26-35_1-2_felony
3569,3327,,0,0,same_race,26-35_1-2_felony
3317,3569,,1,0,cross_race,26-35_1-2_felony
4532,50,,0,0,same_race,26-35_1-2_felony
4691,3327,,1,0,cross_race,26-35_1-2_felony
3317,2855,,1,1,same_race,26-35_1-2_felony
4721,50,,1,0,cross_race,26-35_1-2_felony
1681,3279,,0,0,same_race,26-35_1-2_felony
387,801,,1,0,cross_race,26-35_1-2_felony
3192,2855,,1,1,same_race,26-35_1-2_felony
459,5449,,0,1,cross_race,26-35_1-2_felony
2002,3366,,0,1,cross_race,26-35_1-2_felony
4272,6075,,1,1,same_race,26-35_1-2_felony
1441,6075,,1,1,same_race,26-35_1-2_felony
6177,801,,1,0,cross_race,26-35_1-2_felony
2248,801,,0,0,same_race,26-35_1-2_felony
7017,6075,,1,1,same_race,26-35_1-2_felony
4272,3266,,1,0,cross_race,26-35_1-2_felony
2027,3569,,1,0,cross_race,26-35_1-2_felony
459,4532,,0,0,same_race,26-35_1-2_felony
4315,884,,0,1,cross_race,26-35_1-2_felony
2027,3366,,1,1,same_race,26-35_1-2_felony
238,2855,,0,1,cross_race,26-35_1-2_felony
149,5980,,1,1,same_race,26-35_1-2_felony
3952,6075,,1,1,same_race,26-35_1-2_felony
1624,1441,,1,1,same_race,26-35_1-2_felony
3317,5364,,1,1,same_race,26-35_1-2_felony
238,6177,,0,1,cross_race,26-35_1-2_felony
2027,884,,1,1,same_race,26-35_1-2_felony
1425,2248,,1,0,cross_race,26-35_1-2_felony
7017,3366,,1,1,same_race,26-35_1-2_felony
459,3952,,0,1,cross_race,26-35_1-2_felony
3150,2067,,1,1,same_race,26-35_1-2_felony
205,884,,1,1,same_race,26-35_1-2_felony
3952,6159,,1,0,cross_race,26-35_1-2_felony
2027,801,,1,0,cross_race,26-35_1-2_felony
387,1425,,1,1,same_race,26-35_1-2_felony
6075,5449,,1,1,same_race,26-35_1-2_felony
5676,459,,1,0,cross_race,26-35_1-2_felony
387,2067,,1,1,same_race,26-35_1-2_felony
2002,884,,0,1,cross_race,26-35_1-2_felony
1624,387,,1,1,same_race,26-35_1-2_felony
4517,1368,,1,1,same_race,26-35_1-2_felony
3266,7109,,0,1,cross_race,26-35_1-2_felony
2002,4517,,0,1,cross_race,26-35_1-2_felony
3150,3366,,1,1,same_race,26-35_1-2_felony
1624,3881,,1,0,cross_race,26-35_1-2_felony
4320,2248,,1,0,cross_race,26-35_1-2_felony
3881,50,,0,0,same_race,26-35_1-2_felony
3192,4721,,1,1,same_race,26-35_1-2_felony
2067,1441,,1,1,same_race,26-35_1-2_felony
4113,3366,,0,1,cross_race,26-35_1-2_felony
3150,3436,,1,1,same_race,26-35_1-2_felony
4424,4113,,0,0,same_race,26-35_1-2_felony
5676,5980,,1,1,same_race,26-35_1-2_felony
5980,1425,,1,1,same_race,26-35_1-2_felony
6618,1441,,1,1,same_race,26-35_1-2_felony
4320,3570,,1,0,cross_race,26-35_1-2_felony
1681,3268,,0,0,same_race,26-35_1-2_felony
4405,3366,,0,1,cross_race,26-35_1-2_felony
4315,5980,,0,1,cross_race,26-35_1-2_felony
6075,801,,1,0,cross_race,26-35_1-2_felony
1681,3784,,0,0,same_race,26-35_1-2_felony
2855,4113,,1,0,cross_race,26-35_1-2_felony
4320,1425,,1,1,same_race,26-35_1-2_felony
5364,2841,,1,1,same_race,26-35_1-2_felony
3279,1425,,0,1,cross_race,26-35_1-2_felony
4532,4721,,0,1,cross_race,26-35_1-2_felony
3279,1368,,0,1,cross_race,26-35_1-2_felony
1624,1368,,1,1,same_race,26-35_1-2_felony
1778,3881,,1,0,cross_race,26-35_1-2_felony
3266,801,,0,0,same_race,26-35_1-2_felony
3569,6618,,0,1,cross_race,26-35_1-2_felony
3268,6177,,0,1,cross_race,26-35_1-2_felony
205,3327,,1,0,cross_race,26-35_1-2_felony
3266,2067,,0,1,cross_race,26-35_1-2_felony
3192,50,,1,0,cross_race,26-35_1-2_felony
3436,6935,,1,1,same_race,26-35_1-2_felony
5425,4405,,1,0,cross_race,26-35_1-2_felony
1778,1368,,1,1,same_race,26-35_1-2_felony
238,2841,,0,1,cross_race,26-35_1-2_felony
4424,3784,,0,0,same_race,26-35_1-2_felony
3192,3952,,1,1,same_race,26-35_1-2_felony
4272,2067,,1,1,same_race,26-35_1-2_felony
387,5980,,1,1,same_race,26-35_1-2_felony
2002,3150,,0,1,cross_race,26-35_1-2_felony
2027,4315,,1,0,cross_race,26-35_1-2_felony
1624,149,,1,1,same_race,26-35_1-2_felony
4691,6177,,1,1,same_race,26-35_1-2_felony
1778,1681,,1,0,cross_race,26-35_1-2_felony
3150,3268,,1,0,cross_race,26-35_1-2_felony
2002,6075,,0,1,cross_race,26-35_1-2_felony
2002,1681,,0,0,same_race,26-35_1-2_felony
7017,3327,,1,0,cross_race,26-35_1-2_felony
205,1441,,1,1,same_race,26-35_1-2_felony
3784,7109,,0,1,cross_race,26-35_1-2_felony
2002,3436,,0,1,cross_race,26-35_1-2_felony
5425,6159,,1,0,cross_race,26-35_1-2_felony
3192,2460,,1,0,cross_race,26-35_1-2_felony
1681,238,,0,0,same_race,26-35_1-2_felony
3436,5980,,1,1,same_race,26-35_1-2_felony
4320,50,,1,0,cross_race,26-35_1-2_felony
5676,2841,,1,1,same_race,26-35_1-2_felony
3192,2248,,1,0,cross_race,26-35_1-2_felony
459,1681,,0,0,same_race,26-35_1-2_felony
4532,2841,,0,1,cross_race,26-35_1-2_felony
3784,6159,,0,0,same_race,26-35_1-2_felony
4424,6177,,0,1,cross_race,26-35_1-2_felony
5676,5364,,1,1,same_race,26-35_1-2_felony
5364,6935,,1,1,same_race,26-35_1-2_felony
387,3569,,1,0,cross_race,26-35_1-2_felony
4691,801,,1,0,cross_race,26-35_1-2_felony
1778,149,,1,1,same_race,26-35_1-2_felony
387,3327,,1,0,cross_race,26-35_1-2_felony
3150,1368,,1,1,same_race,26-35_1-2_felony
3317,5425,,1,1,same_race,26-35_1-2_felony
4320,4113,,1,0,cross_race,26-35_1-2_felony
4721,5449,,1,1,same_race,26-35_1-2_felony
4691,1425,,1,1,same_race,26-35_1-2_felony
1624,2248,,1,0,cross_race,26-35_1-2_felony
3266,3570,,0,0,same_race,26-35_1-2_felony
1778,884,,1,1,same_race,26-35_1-2_felony
2067,5449,,1,1,same_race,26-35_1-2_felony
387,5449,,1,1,same_race,26-35_1-2_felony
6618,4405,,1,0,cross_race,26-35_1-2_felony
4113,7109,,0,1,cross_race,26-35_1-2_felony
5980,3952,,1,1,same_race,26-35_1-2_felony
3317,1624,,1,1,same_race,26-35_1-2_felony
2002,6618,,0,1,cross_race,26-35_1-2_felony
1624,7109,,1,1,same_race,26-35_1-2_felony
1778,6935,,1,1,same_race,26-35_1-2_felony
3569,1368,,0,1,cross_race,26-35_1-2_felony
3784,1368,,0,1,cross_race,26-35_1-2_felony
2002,2855,,0,1,cross_race,26-35_1-2_felony
4424,2841,,0,1,cross_race,26-35_1-2_felony
7017,3279,,1,0,cross_race,26-35_1-2_felony
3279,2841,,0,1,cross_race,26-35_1-2_felony
7109,2460,,1,0,cross_race,26-35_1-2_felony
1778,3784,,1,0,cross_race,26-35_1-2_felony
